track_id,title,artist_id,album,duration_ms,genre,tags,tempo,energy,danceability,acousticness,valence,instrumentalness,loudness,speechiness,liveness,explicit,release_year,play_count
T006464,Mandatory full-range interface,A0444,Upgradable neutral support,148051,Latin,"2000s,female-vocal,heartbreak,art-rock,group",141.09955,0.98430794,0.50450563,0.42372164,0.48219597,0.28387514,-11.382735,0.3780258,0.069248185,False,2000,100
T006465,Expert of Adult,A0684,Expanded national budgetary ma,188339,Folk,"experimental,2010s,chill,road-trip,female-vocal,british",184.80699,0.53044933,0.40958124,0.34304833,0.6747392,0.12340336,-26.483347,0.017286262,0.15853131,False,1963,100
T006466,Over of Worker,A0195,Self-enabling reciprocal orche,268419,Electronic,"rainy-day,live,remix,funk",65.50704,0.34935802,0.054150935,0.17624336,0.111630864,0.011760869,-21.844282,0.03619428,0.13081469,True,2009,600
T006467,Synchronized background orchestration,A0594,Operative secondary forecast,366309,Indie,"progressive,rainy-day,solo,road-trip,2000s",106.78709,0.3443215,0.047047865,0.25341204,0.40607953,0.120309785,-25.79837,0.029161496,0.09357599,False,1982,100
T006468,Set How,A0759,Ameliorated secondary toolset,240716,Reggae,"acoustic,workout,piano",179.91565,0.566539,0.03243228,0.18806276,0.82732123,0.033631746,-13.106004,0.001996297,0.14599986,False,1988,500
T006469,The Person,A0694,Face-to-face 4thgeneration emu,367995,Latin,"piano,electric,british,trance,morning,funk",159.81061,0.6836764,0.42461085,0.13280964,0.95669883,0.22204147,-20.30376,0.58053243,0.14135009,False,1967,200
T006470,The Development,A0320,User-centric regional algorith,247213,Latin,"groove,mainstream,instrumental,live",148.62833,0.18549167,0.69677657,0.29633543,0.46773002,0.095103525,-4.0001354,0.15302521,0.02840741,False,2020,100
T006471,Perhaps Full,A0487,Team-oriented multimedia porta,111166,Hip-Hop,"group,live,melancholic,solo,latin,night",61.379456,0.38875425,0.94435793,0.7922833,0.7243516,0.09425545,-29.3868,0.037519615,0.09779489,False,1970,500
T006472,Organized neutral methodology,A0791,Versatile hybrid capacity,194194,Rock,"60s,modern,american,drill,acoustic,noise",125.06745,0.7358103,0.9315436,0.12049106,0.8254957,0.23322992,-1.2407613,0.16217637,0.11080742,False,2015,200
T006473,Multi-channeled contextually-based appro,A0457,Fundamental cohesive strategy,380101,Jazz,"african,fast,rainy-day,acoustic",196.9392,0.1746576,0.78905016,0.10405029,0.15515031,0.12389052,-10.210083,0.021858547,0.12772119,False,1972,500000
T006474,Me Suggest,A0085,Up-sized 4thgeneration project,206572,Rock,"road-trip,soul,american",153.83615,0.44563854,0.045775536,0.59313464,0.36310166,0.24972184,-17.26079,0.097368404,0.10280829,False,2005,100
T006475,Aaron's Certain,A0038,Integrated bi-directional data,261402,Blues,"cover,experimental,fast,winter",174.14911,0.47788796,0.63485587,0.18010454,0.43977767,0.054886818,-27.271162,0.034188144,0.026274497,False,1983,400
T006476,Affect Environment,A0633,Business-focused tertiary fram,286193,Hip-Hop,"mainstream,vocals,90s,duo,post-rock,british",131.89621,0.3333891,0.5068634,0.15112817,0.69201535,0.026281381,-19.193485,0.11502956,0.08882041,False,1976,200
T006477,The Concern,A0336,Automated static info-mediarie,100187,Indie,"piano,classic,road-trip,ambient",110.612,0.38106474,0.8085718,0.4751575,0.18367653,0.55036646,-21.510351,0.1738422,0.26273063,False,1967,100
T006478,Ryan's Cold,A0194,Vision-oriented executive help,212105,Country,"fast,rainy-day,noise,love,piano",104.922455,0.345256,0.79677427,0.24106513,0.5520839,0.16964412,-6.5207505,0.015418124,0.3303908,False,1986,500000
T006479,The Reflect,A0282,Visionary 24hour budgetary man,406888,Ambient,"european,2010s,study,acoustic",171.53656,0.44183472,0.5459777,0.48911652,0.7143934,0.052061953,-8.900813,0.09969198,0.42478928,False,2001,100
T006480,Advanced asynchronous process improvemen,A0608,Re-contextualized didactic con,145135,Hip-Hop,"trap,folk-rock,post-rock",124.58334,0.5192194,0.83486575,0.5516255,0.41543612,0.0630674,-20.614504,0.116755255,0.0556859,False,2018,1200
T006481,Trial Reach,A0368,Cloned holistic hardware,358154,Blues,"male-vocal,a-cappella,80s,chill,instrumental",105.12877,0.57562566,0.7609028,0.07585471,0.8008571,0.21441782,-24.832687,0.011761193,0.044625197,False,1971,200
T006482,The Model,A0696,Multi-channeled asynchronous p,411182,Reggae,"electric,neo-soul",151.79352,0.21284619,0.22030993,0.60603136,0.12894326,0.04742207,-7.858483,0.508245,0.047221184,False,1983,100
T006483,The Big,A0593,Implemented dedicated collabor,362336,Ambient,"love,night,drums",199.78098,0.46473902,0.19269666,0.7621831,0.30018285,0.18627985,-29.383305,0.018359961,0.028960612,False,2005,100
T006484,Century of Shoulder,A0776,Synergized asymmetric concept,252568,Jazz,"energetic,love,guitar,ambient",120.2495,0.32161492,0.70585656,0.28388682,0.111946784,0.028381778,-17.23362,0.015788047,0.1071723,True,2017,600
T006485,The Recently,A0719,Streamlined client-driven capa,178515,Jazz,"underground,melancholic,live,electric,2010s",82.96624,0.2917443,0.64592814,0.14386229,0.3963688,0.34183034,-8.288492,0.32250994,0.024756255,False,2015,600
T006486,Christopher's Food,A0199,Assimilated 5thgeneration prot,201021,Latin,"latin,choir,upbeat,60s",149.8831,0.1477024,0.3840198,0.10855822,0.28220862,0.1227286,-5.4872975,0.0056881057,0.09065317,False,2006,200
T006487,The Back,A0532,Realigned logistical ability,224472,Classical,"american,heartbreak,male-vocal,synth,dance",116.08929,0.4225038,0.08036343,0.3086467,0.23417912,0.3572101,-9.322258,0.13220382,0.032602943,False,1989,500
T006488,Yeah Defense,A0020,Assimilated stable framework,385278,Rock,"dance,workout,fast,remix,house,spoken-word",142.55978,0.9663101,0.6032974,0.7024982,0.043512147,0.0076675927,-1.7888129,0.10839323,0.09057406,True,2012,400
T006489,Re-engineered dynamic system engine,A0790,Visionary intangible array,268243,Classical,"night,solo",199.58575,0.25769037,0.5849125,0.48362166,0.5465814,0.028005272,-0.59879357,0.18998124,0.14722057,False,1966,2200
T006490,Universal intermediate process improveme,A0205,Persevering regional knowledge,320431,Reggae,"chill,soul,summer,modern",124.12444,0.5572024,0.13789244,0.42164844,0.8090949,0.51044446,-10.8871,0.036474638,0.14256282,False,1976,900
T006491,International of Maintain,A0536,Team-oriented interactive arch,241992,Rock,"remix,techno,love,underground",102.39425,0.31667626,0.9155888,0.082459055,0.52628326,0.12697323,-2.1928344,0.12714498,0.18527097,False,1996,500000
T006492,Public-key non-volatile project,A0678,Networked background benchmark,273936,Jazz,"drone,2000s,american,energetic",197.30263,0.20930804,0.45091113,0.23232143,0.6550674,0.26080897,-29.682722,0.18545218,0.057229415,False,2010,600
T006493,Shawn's Although,A0124,Synergistic user-facing open a,395995,Hip-Hop,"classic,british,soul,2000s,slow",153.4233,0.048990794,0.6833331,0.3202299,0.4456459,0.064274244,-4.7676225,0.19978648,0.09265477,False,1983,200
T006494,Others of Necessary,A0678,Multi-layered disintermediate ,316024,Jazz,"modern,house",102.77308,0.3008118,0.6597022,0.054937,0.1195573,0.07677178,-1.0875632,0.53452605,0.2845898,False,1968,300
T006495,Phased didactic archive,A0013,Object-based responsive functi,169938,Classical,"classic,morning,upbeat,lo-fi,70s",104.39339,0.525631,0.9905232,0.5185979,0.32164004,0.04056399,-26.225796,0.16423976,0.014754002,False,2002,400
T006496,Community of Last,A0350,Cross-platform regional hierar,337836,Ambient,"groove,vocals,synth,techno,slow",144.67067,0.33634764,0.35825306,0.35333258,0.6246084,0.1473328,-29.01485,0.33564824,0.06859483,False,2019,100
T006497,Pre-emptive mission-critical emulation,A0374,Fundamental discrete matrices,387430,Classical,"funk,underground,psychedelic,70s,instrumental,workout",110.84104,0.29935437,0.80083555,0.1522669,0.76362103,0.24028243,-12.447566,0.33194602,0.2264754,False,1965,100
T006498,Christopher's Play,A0304,Sharable 24hour system engine,333478,Latin,"american,winter,soul",168.2095,0.33132583,0.24291487,0.25615498,0.5603117,0.12122328,-20.71151,0.08903547,0.05861804,False,2011,200
T006499,Visionary contextually-based capacity,A0470,Innovative foreground parallel,100324,Latin,"slow,soul",87.02579,0.84978306,0.85516584,0.3901683,0.20005088,0.017206963,-4.6980443,0.31912684,0.390829,True,1969,200
T006500,The Left,A0737,Triple-buffered zero tolerance,196416,Folk,"summer,80s,dance,fast",86.70184,0.3822312,0.8342162,0.4444786,0.58946466,0.19277513,-1.0860262,0.07265415,0.28017065,False,1995,4900
T006501,Streamlined human-resource service-desk,A0265,Object-based user-facing analy,118337,Hip-Hop,"dance,post-rock,drill",92.57905,0.24680842,0.39596823,0.20466861,0.62163395,0.2853009,-14.56582,0.10491654,0.17131218,False,2010,1500
T006502,South of Ahead,A0464,Networked zero-defect initiati,169143,Classical,"energetic,soul,male-vocal,party,groove",182.34105,0.7804867,0.5303627,0.24597454,0.359228,0.05404992,-10.120895,0.18012539,0.2041197,True,1980,100
T006503,Magazine Group,A0707,Persevering neutral structure,325179,R&B,"workout,electric,british",72.77759,0.1985829,0.3258264,0.5067666,0.44278708,0.29837093,-9.398026,0.20200033,0.052072767,False,1979,67800
T006504,Heather's Nice,A0618,Networked explicit portal,215913,Rock,"female-vocal,cover",144.1521,0.43585008,0.60705984,0.41181684,0.7788038,0.10111811,-3.7549057,0.15056828,0.060392007,True,1981,1400
T006505,Public-key regional leverage,A0036,Quality-focused well-modulated,360225,Reggae,"female-vocal,trap,vocals,80s,night,slow",180.91464,0.6147701,0.8082023,0.092360586,0.5134274,0.04012538,-20.054644,0.15601762,0.1829134,False,2012,200
T006506,Range of Off,A0755,Enterprise-wide heuristic encr,324792,Hip-Hop,"winter,trance,fast",84.77021,0.5284265,0.91934717,0.15583362,0.66399044,0.024645481,-29.72663,0.019771473,0.02343873,True,2002,100
T006507,Robert's Economic,A0038,Integrated bi-directional data,359694,Blues,"electric,funk,2010s,90s,melancholic",188.65286,0.40113175,0.3210417,0.3266637,0.36334735,0.14301188,-25.796873,0.040308338,0.66440105,False,1996,100
T006508,Though of Public,A0473,Customizable 3rdgeneration sta,115991,Hip-Hop,"european,experimental,summer,winter,trance",159.56685,0.4743042,0.6688577,0.6645676,0.017906863,0.14596726,-17.240828,0.03977532,0.0020259651,False,1989,100
T006509,Would Despite,A0462,Customer-focused fresh-thinkin,120878,R&B,"solo,instrumental,remix,european",92.19708,0.60231954,0.88498855,0.29963902,0.34979492,0.36699066,-3.5737624,0.005692012,0.14494337,False,1975,1100
T006510,Self-enabling systemic orchestration,A0631,Pre-emptive upward-trending in,353779,Indie,"dance,chill,latin",197.26247,0.21694778,0.11411846,0.60512656,0.7975932,0.12373841,-19.44303,0.14124483,0.022059437,False,1985,300
T006511,We Whole,A0113,Re-engineered local array,337732,Rock,"neo-soul,live,trance",176.52742,0.4514821,0.33562768,0.1532749,0.36559865,0.0728056,-9.030006,0.021366665,0.071409754,False,1999,100
T006512,Say Room,A0139,Fundamental incremental info-m,178561,Indie,"duo,morning,road-trip,art-rock,70s",67.96416,0.85141855,0.32901123,0.91364926,0.11123719,0.12873001,-5.784085,0.1614014,0.1334351,False,2020,100
T006513,For of Degree,A0604,Digitized eco-centric encrypti,331891,Latin,"synth,male-vocal,studio,post-rock,soul",175.54126,0.7214894,0.7607871,0.043646898,0.7580761,0.23899266,-15.942393,0.022768464,0.53602576,False,2001,300
T006514,Customizable real-time array,A0113,Re-engineered local array,114518,Rock,"vocals,classic",140.74179,0.52038056,0.7114714,0.6777882,0.7285252,0.02203813,-12.02429,0.009382536,0.11444504,False,1984,63400
T006515,The Professor,A0372,Quality-focused clear-thinking,90257,Indie,"winter,classic",184.55965,0.32480884,0.26144475,0.09072275,0.3087129,0.09090031,-0.69998324,0.14308108,0.12076409,False,2013,3100
T006516,Speech Idea,A0591,Polarized asymmetric groupware,244966,Indie,"mainstream,techno,2020s,heartbreak",142.5695,0.13104588,0.9081759,0.10701627,0.20276627,0.00070030114,-26.244242,0.05207906,0.3282645,True,1988,300
T006517,The Get,A0528,Organic 24/7 definition,325626,Hip-Hop,"female-vocal,a-cappella,mainstream,neo-soul,funk",171.43777,0.9473888,0.71882486,0.1793858,0.20907344,0.1431813,-26.261744,0.43528023,0.07634396,False,1975,200
T006518,The For,A0163,Exclusive multi-state middlewa,269463,Blues,"soul,road-trip,bass,love,classic",176.57896,0.7852971,0.57962406,0.35282052,0.56205183,0.05583997,-14.732264,0.07964645,0.111733764,False,1982,1000
T006519,The Cup,A0247,Down-sized analyzing forecast,206603,Classical,"vocals,duo,love",171.50714,0.18628252,0.6653056,0.042562798,0.5044538,0.07477478,-7.3940954,0.242862,0.3091749,False,1991,100
T006520,Allow Music,A0771,Optional didactic collaboratio,126417,Pop,"european,psychedelic,ambient,guitar,melancholic,funk",68.223854,0.43831858,0.6552846,0.15621082,0.51214916,0.25007045,-18.906933,0.07649062,0.7551369,False,1979,106300
T006521,Remember Share,A0354,Customizable fresh-thinking em,169755,Rock,"modern,psychedelic",153.17485,0.69354546,0.44025332,0.11741541,0.20540278,0.2700685,-2.76324,0.0321412,0.053002276,False,2006,100
T006522,Stock Particular,A0038,Pre-emptive analyzing circuit,313558,Blues,"energetic,post-rock,guitar,electric",185.5521,0.71370006,0.7831035,0.15144306,0.31443417,0.2061803,-27.055208,0.046864618,0.0906042,False,2004,28700
T006523,Public of Good,A0171,Realigned next generation matr,122410,Rock,"acoustic,folk-rock,ambient,duo,group,latin",191.0566,0.7906278,0.95813954,0.16342802,0.63556904,0.010172702,-5.686972,0.07302691,0.24490193,False,1962,100
T006524,Court of Early,A0277,Managed multi-tasking installa,141052,Ambient,"80s,house,2000s,experimental,60s,choir",167.3918,0.1422203,0.24297304,0.27935418,0.77251464,0.03267849,-6.8460026,0.055872694,0.09372477,False,1972,100
T006525,The Capital,A0799,Advanced optimal framework,371412,Folk,"2020s,60s,group,trance,noise,a-cappella",103.41754,0.37028095,0.65897834,0.3098618,0.4527486,0.44395792,-15.333905,0.0013487843,0.13437507,False,1971,335800
T006526,Check Answer,A0247,Down-sized analyzing forecast,340895,Classical,"trance,studio,neo-soul",180.18301,0.8435218,0.26869926,0.11005611,0.23221837,0.444744,-5.8345666,0.03207177,0.2295994,False,1996,300
T006527,Cold of Camera,A0025,Self-enabling transitional mid,276573,Ambient,"road-trip,trap,2010s,90s,drums",63.579357,0.61729234,0.5216862,0.22337751,0.47607952,0.05340451,-15.130662,0.07023298,0.0648938,False,2024,300
T006528,Reverse-engineered asymmetric help-desk,A0409,Assimilated bandwidth-monitore,311754,Classical,"chill,70s,winter,remix",167.92747,0.5525213,0.8225434,0.3138331,0.9368314,0.08362445,-15.424034,0.0059958016,0.100268066,False,1971,900
T006529,Thousand Agent,A0065,Expanded content-based install,105272,Reggae,"folk-rock,choir,night,rainy-day",127.96901,0.3958641,0.9046963,0.31436175,0.32339212,0.3213062,-10.996987,0.1490017,0.2255607,False,1999,1100
T006530,Stage of Happy,A0217,De-engineered context-sensitiv,341208,Classical,"love,american,party,soul",183.19768,0.87145704,0.3766824,0.42691514,0.15562475,0.119069286,-29.880644,0.07732614,0.09695684,True,1961,600
T006531,Pre-emptive homogeneous flexibility,A0791,Versatile hybrid capacity,182728,Rock,"upbeat,progressive",130.24545,0.39766204,0.9230532,0.2634021,0.16050255,0.18965414,-15.393728,0.06351683,0.561543,False,1981,100
T006532,Victoria's Order,A0568,Pre-emptive 4thgeneration cont,230997,Indie,"fast,house,drums,heartbreak,experimental",119.1902,0.4020097,0.71246624,0.21350949,0.4524568,0.10653595,-15.747019,0.032287993,0.08333828,True,1960,1000
T006533,Danielle's Successful,A0043,Realigned value-added neural-n,190915,Classical,"trap,guitar",178.24454,0.41761214,0.537189,0.074685074,0.40516222,0.05946465,-26.380827,0.07455039,0.31922698,False,2004,100
T006534,Will of Federal,A0354,Customizable fresh-thinking em,324896,Rock,"latin,cover,soul",106.1042,0.8358605,0.892923,0.2105323,0.6822545,0.041886542,-12.789287,0.05819297,0.32338914,False,1967,100
T006535,Polarized 24hour structure,A0134,Horizontal 4thgeneration model,313049,Blues,"mainstream,funk,house,american,a-cappella,love",128.28699,0.6069592,0.33910793,0.65271485,0.5883159,0.10827057,-8.374367,0.076524496,0.0024000313,True,1964,500000
T006536,Brendan's Challenge,A0091,Profit-focused bottom-line sof,278538,Indie,"cover,acoustic,classic",178.1144,0.6928824,0.6085238,0.47894764,0.4537088,0.17375043,-16.139046,0.13310383,0.12053377,False,1962,100
T006537,Operative next generation Local Area Net,A0472,Advanced composite projection,301055,Country,"drums,lo-fi",61.81265,0.4487763,0.8489871,0.3035022,0.7152235,0.023429872,-29.112425,0.28781974,0.09526102,False,1993,1200
T006538,Individual Follow,A0403,Configurable fresh-thinking me,95119,Ambient,"summer,rainy-day,post-rock,progressive,morning",108.9921,0.6976343,0.5780985,0.2190133,0.18998034,0.29004025,-14.5624275,0.120896265,0.078159146,False,1973,800
T006539,For of Off,A0597,Horizontal object-oriented kno,352078,Metal,"neo-soul,american,piano,techno,cover",176.58965,0.3511893,0.38198957,0.33754998,0.2755985,0.10663505,-27.91975,0.028421022,0.009315547,False,1960,1200
T006540,Reduce Sound,A0723,User-centric methodical budget,124472,Metal,"road-trip,solo",183.13678,0.37029484,0.39166895,0.3620876,0.7952356,0.25339776,-16.272043,0.04522825,0.33310387,True,1976,1100
T006541,Ryan's Institution,A0194,Organized attitude-oriented im,203430,Country,"study,techno,bass,latin",82.41209,0.33387193,0.5140365,0.028268725,0.6407035,0.08570093,-24.5373,0.056162942,0.05033321,False,2014,500
T006542,Kenneth's Line,A0743,Face-to-face exuding core,155937,Indie,"slow,latin,road-trip,live,classic,acoustic",122.242775,0.37150586,0.5392399,0.463156,0.6902921,0.19336608,-18.86327,0.09212493,0.33120528,True,1970,2900
T006543,Personal Listen,A0413,Intuitive homogeneous intranet,393014,Hip-Hop,"heartbreak,2020s,drill,funk,mainstream,experimental",108.13452,0.21032129,0.5587068,0.41911098,0.39676726,0.2678423,-23.17597,0.047511254,0.24378933,False,1997,5900
T006544,Sandra's Value,A0203,Future-proofed executive proje,283853,R&B,"party,lo-fi,mainstream,90s",196.62408,0.6914893,0.71791834,0.07171317,0.45467594,0.13422278,-10.735104,0.11425725,0.015630819,False,1967,100
T006545,Shelley's Kind,A0678,Multi-layered disintermediate ,118474,Jazz,"group,trance,post-rock",139.00035,0.62198925,0.33329302,0.3634623,0.5614883,0.12224838,-13.790607,0.05242817,0.033942945,False,2024,100
T006546,The Team,A0033,Multi-lateral human-resource c,179402,Electronic,"love,group,rainy-day,party,60s,lo-fi",115.91129,0.63977665,0.09635501,0.31277695,0.78353655,0.063429646,-28.483679,0.24394631,0.22991678,False,1999,15900
T006547,Defense of Image,A0447,Operative holistic contingency,135130,Pop,"bass,latin",182.1093,0.47033653,0.8534994,0.13263011,0.7312436,0.16922005,-14.384635,0.010588965,0.2868552,False,1968,100
T006548,Pamela's Last,A0581,Cloned attitude-oriented neura,338709,Electronic,"80s,vocals,guitar",159.15784,0.73843414,0.7355209,0.06846593,0.69653,0.24113305,-2.4208443,0.09194482,0.21763177,False,1972,100
T006549,Rock Along,A0223,User-friendly bi-directional t,313386,Pop,"duo,instrumental,latin,a-cappella,psychedelic",159.77795,0.8322378,0.53898734,0.26793936,0.54492587,0.12928955,-29.817867,0.06287252,0.10515479,True,2012,900
T006550,Even of Toward,A0690,Enhanced hybrid software,314202,Ambient,"a-cappella,classic,night,group",145.66008,0.11539911,0.49206156,0.66620797,0.31624663,0.06087686,-2.4784644,0.07097177,0.002251549,False,2011,200
T006551,Mark's Agency,A0189,Optimized demand-driven instru,365829,Indie,"guitar,techno,male-vocal,60s,trap,fast",118.3792,0.5538563,0.61836785,0.13329265,0.46966162,0.17675336,-25.585066,0.37252447,0.14360636,False,1979,200
T006552,Investment Election,A0672,Exclusive methodical strategy,234903,Ambient,"a-cappella,house",73.80106,0.8762726,0.78116894,0.72351766,0.18466654,0.03595404,-14.941228,0.01373346,0.023198288,False,2022,1200
T006553,Head Forward,A0062,Customer-focused uniform abili,192881,Classical,"british,party",148.76848,0.5216818,0.37092346,0.27115363,0.30181652,0.08160434,-14.210769,0.03133815,0.2867723,False,1966,100
T006554,Holly's Many,A0124,Realigned human-resource encod,347194,Hip-Hop,"house,guitar,trance,lo-fi",118.05233,0.35175726,0.8031254,0.53984684,0.25177628,0.5465281,-10.037715,0.07265601,0.19304332,False,2017,300
T006555,Exclusive 5thgeneration parallelism,A0307,Re-contextualized systematic f,167472,Rock,"neo-soul,drums,funk,2000s",123.35653,0.47600183,0.339129,0.107507356,0.2981043,0.11407227,-5.1418657,0.09645277,0.24042712,False,2022,3800
T006556,Single Imagine,A0683,Enterprise-wide 24hour complex,119808,Hip-Hop,"ambient,group",189.35542,0.5794551,0.46559796,0.544667,0.8080737,0.07542851,-6.056109,0.12518764,0.05991136,False,1997,22000
T006557,Future-proofed non-volatile interface,A0110,Polarized grid-enabled protoco,214166,Indie,"mainstream,lo-fi",160.9473,0.3978817,0.55184466,0.3613492,0.14279939,0.6869198,-4.788863,0.012649468,0.04039805,False,2005,100
T006558,Seamless contextually-based Local Area N,A0704,Devolved bottom-line standardi,372123,Ambient,"acoustic,female-vocal",169.43826,0.87841976,0.78121763,0.22280268,0.36450058,0.34712276,-25.108524,0.0017882227,0.14500384,False,1968,100
T006559,Scott's Break,A0183,Re-engineered even-keeled matr,97226,Reggae,"70s,underground,chill,remix,british,a-cappella",166.42747,0.316791,0.694702,0.8625415,0.53842074,0.080872126,-2.7700236,0.0039971583,0.21978243,False,1991,100
T006560,Us of Prove,A0356,Centralized even-keeled challe,389418,Jazz,"experimental,60s,road-trip,love,cover",120.55361,0.5488436,0.7783065,0.3880249,0.35694215,0.14910938,-9.895292,0.04483088,0.16480464,False,1973,100
T006561,Ariana's Help,A0287,Organic motivating algorithm,337489,Hip-Hop,"african,60s,trap,70s,lo-fi,synth",138.25098,0.77675676,0.7472875,0.60646886,0.6171204,0.3225447,-1.9271463,0.105944455,0.07066496,False,2003,300
T006562,Derrick's Safe,A0087,Face-to-face systemic monitori,375136,Latin,"noise,fast,drums,mainstream,morning,ambient",136.10042,0.86640835,0.68615925,0.14926775,0.3141665,0.04689246,-9.433988,0.08818532,0.06281241,False,2006,100
T006563,Husband Dog,A0756,Extended bi-directional open a,340102,Ambient,"upbeat,energetic,classic,group,folk-rock",93.71377,0.26451877,0.76639676,0.36697787,0.6370133,0.047304112,-13.130627,0.085596554,0.1632481,False,1977,100
T006564,Inverse demand-driven application,A0347,Sharable encompassing model,203711,Jazz,"energetic,modern,spoken-word,70s",148.57895,0.4918142,0.40130204,0.5314745,0.58073354,0.010351485,-6.879192,0.012258982,0.10358945,False,2015,400
T006565,Run Hospital,A0559,Programmable heuristic emulati,276479,Classical,"ambient,progressive,groove,experimental,classic,soul",112.44958,0.3199359,0.81180245,0.45931542,0.66633695,0.1273138,-5.9825816,0.008382983,0.06763525,False,2019,100
T006566,Reverse-engineered maximized success,A0462,Secured local Graphic Interfac,117800,R&B,"acoustic,soul",67.591965,0.2779478,0.5586345,0.29671955,0.32238284,0.20271817,-24.351173,0.04720455,0.17311908,False,2009,100
T006567,Advanced context-sensitive hub,A0401,Front-line motivating open sys,268153,Blues,"morning,classic,love,british,american",195.82034,0.34385252,0.620119,0.04329484,0.6878945,0.19544238,-11.436542,0.03637337,0.57261926,False,1997,18400
T006568,The Hard,A0495,Total impactful knowledge user,118057,Classical,"techno,european,psychedelic,2000s,male-vocal",118.25813,0.1554207,0.15063585,0.1809556,0.3944081,0.22653796,-14.878585,0.07970415,0.37145075,False,1987,100
T006569,Break of Color,A0727,Seamless client-server Graphic,279003,Hip-Hop,"soul,drone",108.9851,0.5326992,0.3682875,0.1391931,0.35017976,0.016321141,-14.316606,0.024068844,0.0985224,False,1990,100
T006570,Allison's Maintain,A0565,Organized next generation algo,288012,Country,"noise,cover,2010s",147.82945,0.45824516,0.701942,0.38255614,0.65873474,0.3628122,-29.55905,0.16842487,0.3333917,False,2020,1400
T006571,Open-source systematic database,A0429,Self-enabling analyzing model,185548,Hip-Hop,"group,neo-soul,rainy-day",123.50088,0.34810823,0.79210883,0.35219935,0.91169775,0.49754032,-22.511635,0.050326746,0.30737495,False,1973,100
T006572,Last of Firm,A0524,Assimilated static intranet,325487,Classical,"vocals,modern,study,trap,noise,chill",196.82857,0.64209723,0.29699224,0.35093418,0.5960551,0.061645396,-12.09339,0.011614631,0.3615204,False,1971,2600
T006573,Jimmy's Bar,A0487,Synchronized bi-directional st,282250,Hip-Hop,"neo-soul,trance,classic,latin",67.01053,0.84752375,0.5118089,0.10441478,0.64337707,0.073509604,-6.6628685,0.021321371,0.31827876,True,1960,200
T006574,The Tonight,A0344,Customer-focused bifurcated me,91574,Classical,"studio,trance,african,folk-rock,latin,60s",174.32712,0.64526653,0.3799823,0.15128738,0.58165985,0.13206969,-1.5319759,0.12482007,0.052122675,False,2004,2600
T006575,Lee's Figure,A0506,Integrated non-volatile knowle,291755,Blues,"african,love,american",62.960735,0.5418481,0.57037777,0.08388552,0.5061521,0.06385643,-12.132733,0.15286344,0.40176928,False,1989,200
T006576,The Whom,A0351,Phased modular conglomeration,394776,Indie,"ambient,drill",85.603165,0.07746738,0.8017232,0.251659,0.9046314,0.27055597,-11.677622,0.28598228,0.19530374,False,1985,1300
T006577,Alice's To,A0609,Enterprise-wide well-modulated,322089,Country,"synth,instrumental,mainstream",84.360596,0.68360585,0.6910348,0.23645371,0.56667036,0.12010622,-21.401241,0.12211179,0.282288,False,1991,800
T006578,Opportunity Though,A0771,Reactive attitude-oriented hel,120645,Pop,"latin,vocals,remix,cover,progressive",107.69031,0.6019128,0.73780096,0.08755016,0.41523474,0.069513045,-23.163948,0.007644175,0.39492095,True,2010,100
T006579,The Over,A0766,Pre-emptive even-keeled Graphi,264770,Blues,"experimental,dance",182.5904,0.51342595,0.6614221,0.3453601,0.31590834,0.16381952,-6.223288,0.04112758,0.18234755,False,1976,2400
T006580,Virtual full-range pricing structure,A0656,Sharable background function,163345,Metal,"choir,summer,studio,70s",94.14039,0.47334334,0.31134352,0.29855362,0.68042094,0.3250389,-24.76526,0.0039950963,0.0781502,False,1969,100
T006581,Increase of Happy,A0484,Exclusive cohesive portal,161974,Folk,"latin,party,rainy-day,art-rock,remix,live",132.10475,0.5893686,0.8868812,0.3475187,0.109845325,0.00073091715,-10.735551,0.06229212,0.030146582,False,1962,200
T006582,Horizontal incremental protocol,A0603,Assimilated tangible secured l,379259,Rock,"neo-soul,house,winter,lo-fi,fast",126.98576,0.42376453,0.5186019,0.33784682,0.52997965,0.20330183,-2.7845557,0.06559617,0.4063582,False,1980,100
T006583,Ryan's Fire,A0137,Distributed 4thgeneration know,296813,Latin,"groove,american,dance,art-rock",93.09464,0.9021867,0.9766288,0.5528983,0.58958,0.15047024,-4.669433,0.05660695,0.11412641,True,1962,100
T006584,Give Some,A0381,Customizable fault-tolerant al,224166,Ambient,"classic,trance,trap",124.862816,0.74068683,0.23068538,0.29247525,0.9522815,0.38123006,-20.352297,0.13870656,0.15164068,True,1993,200
T006585,Everybody Two,A0201,Quality-focused discrete workf,141268,Jazz,"fast,chill,male-vocal,soul,live",178.14833,0.15921398,0.3332209,0.16968527,0.51598215,0.015773011,-5.6274137,0.07815741,0.0842699,True,1993,100
T006586,Implemented value-added definition,A0005,Digitized object-oriented prod,186955,Ambient,"road-trip,funk,60s",157.77325,0.74242,0.491032,0.5720058,0.76420707,0.09458199,-20.746355,0.003922052,0.012667699,False,2022,2200
T006587,Food Security,A0770,Multi-channeled empowering cap,190308,Folk,"piano,drill,heartbreak",114.77463,0.43136474,0.5978455,0.43550038,0.44512287,0.117445126,-15.553566,0.18464981,0.3925049,False,1981,100
