listen_id,user_id,track_id,listened_at,completed,source
L00021824,U0166,T007082,2024-03-01 19:14:31,True,app
L00021825,U0328,T006379,2022-02-07 02:57:09,True,api
L00021826,U0476,T006592,2022-07-30 23:08:18,False,app
L00021827,U0326,T006310,2022-10-06 04:13:25,False,widget
L00021828,U0460,T007935,2024-07-04 10:21:53,True,web
L00021829,U0465,T004987,2023-10-30 15:23:56,True,app
L00021830,U0059,T000328,2024-01-29 20:06:59,True,web
L00021831,U0482,T008333,2022-11-04 15:34:15,True,app
L00021832,U0409,T004575,2022-09-03 12:33:26,True,app
L00021833,U0213,T009180,2023-12-14 12:11:59,True,app
L00021834,U0300,T008728,2022-02-23 14:29:14,False,app
L00021835,U0308,T003932,2023-11-10 05:16:34,True,web
L00021836,U0393,T009215,2024-06-08 03:00:50,True,app
L00021837,U0401,T000692,2023-07-08 23:17:30,True,app
L00021838,U0051,T006284,2023-06-22 12:16:43,True,web
L00021839,U0000,T006473,2024-05-07 16:29:27,True,app
L00021840,U0123,T008022,2023-09-05 21:04:06,True,app
L00021841,U0263,T004575,2022-03-19 15:16:47,True,api
L00021842,U0424,T002369,2024-03-17 20:38:11,True,web
L00021843,U0326,T000590,2022-04-28 15:59:14,True,app
L00021844,U0067,T004550,2024-10-01 13:15:01,True,app
L00021845,U0358,T004457,2022-05-23 06:40:38,True,app
L00021846,U0234,T003360,2024-01-28 19:06:32,False,app
L00021847,U0184,T006100,2024-12-05 22:00:08,False,app
L00021848,U0385,T004978,2024-08-14 01:47:49,True,app
L00021849,U0147,T001289,2022-10-29 18:40:07,True,app
L00021850,U0309,T000627,2022-05-27 22:59:43,True,app
L00021851,U0091,T008728,2023-03-08 03:56:05,True,app
L00021852,U0190,T006939,2023-10-12 06:19:29,True,web
L00021853,U0278,T004525,2022-10-23 14:17:58,True,web
L00021854,U0311,T004655,2024-04-28 23:12:24,False,api
L00021855,U0459,T001272,2024-03-18 11:15:31,True,widget
L00021856,U0145,T002560,2022-03-03 02:39:34,True,web
L00021857,U0447,T007913,2022-10-18 05:51:45,True,web
L00021858,U0408,T001436,2022-12-10 09:20:46,True,web
L00021859,U0179,T001200,2023-09-14 08:16:03,False,app
L00021860,U0070,T005241,2024-11-30 07:27:44,True,app
L00021861,U0128,T008022,2022-05-01 11:38:09,True,app
L00021862,U0328,T003674,2022-04-16 10:25:19,True,api
L00021863,U0394,T006118,2024-06-09 18:43:15,True,web
L00021864,U0306,T008839,2023-09-28 20:25:37,True,app
L00021865,U0362,T008728,2024-04-05 07:22:37,False,web
L00021866,U0050,T004575,2023-01-25 01:00:57,True,web
L00021867,U0252,T002887,2022-10-02 22:55:26,False,web
L00021868,U0436,T005492,2022-04-18 09:17:47,True,app
L00021869,U0194,T009078,2024-03-27 12:40:35,True,web
L00021870,U0449,T006473,2023-01-18 13:03:36,True,app
L00021871,U0061,T009395,2022-01-10 12:59:48,True,app
L00021872,U0489,T005516,2022-06-29 08:10:15,True,web
L00021873,U0392,T000398,2024-11-20 11:50:24,True,app
L00021874,U0313,T004369,2024-09-01 15:46:47,True,api
L00021875,U0308,T008864,2024-05-17 05:15:56,True,api
L00021876,U0468,T000556,2024-11-22 02:29:20,True,app
L00021877,U0188,T006016,2023-08-31 19:03:37,True,web
L00021878,U0082,T003638,2022-11-20 22:47:11,True,web
L00021879,U0459,T004010,2024-01-03 20:39:49,True,app
L00021880,U0051,T005397,2024-04-11 12:15:24,False,app
L00021881,U0329,T004041,2022-08-02 05:34:47,True,app
L00021882,U0132,T009078,2024-04-16 02:10:53,True,web
L00021883,U0464,T003065,2023-12-01 02:44:32,True,app
L00021884,U0486,T007128,2024-05-01 14:36:31,False,app
L00021885,U0237,T001024,2024-03-18 18:59:40,True,web
L00021886,U0266,T003271,2022-04-11 09:37:20,True,app
L00021887,U0227,T001745,2024-08-26 14:09:25,False,app
L00021888,U0212,T002270,2024-07-18 12:35:47,True,app
L00021889,U0468,T005254,2022-04-24 19:36:10,True,web
L00021890,U0143,T003281,2023-04-28 16:23:57,True,app
L00021891,U0479,T000627,2023-10-28 03:45:23,True,app
L00021892,U0325,T008333,2024-06-18 22:19:29,True,web
L00021893,U0480,T006448,2024-01-23 13:39:19,True,app
L00021894,U0306,T009395,2023-01-02 01:53:30,True,app
L00021895,U0409,T007740,2024-03-11 14:35:51,True,web
L00021896,U0244,T005241,2024-10-01 11:25:17,True,app
L00021897,U0231,T004499,2023-04-19 21:31:20,True,app
L00021898,U0128,T009306,2022-09-01 06:08:38,True,app
L00021899,U0105,T004178,2023-05-17 01:11:08,True,app
L00021900,U0018,T005062,2022-07-18 17:08:42,True,app
L00021901,U0191,T003271,2023-07-17 06:21:31,False,web
L00021902,U0493,T002640,2022-01-14 06:51:45,True,app
L00021903,U0469,T008099,2022-03-06 14:38:42,False,api
L00021904,U0345,T002428,2022-11-11 21:59:49,True,app
L00021905,U0181,T001718,2022-09-10 08:47:05,True,app
L00021906,U0260,T006802,2023-04-10 16:35:40,True,app
L00021907,U0378,T008022,2024-05-07 03:31:44,True,web
L00021908,U0001,T009180,2024-04-19 20:50:21,False,web
L00021909,U0461,T006379,2022-10-11 07:24:11,True,app
L00021910,U0435,T003340,2022-03-12 02:38:17,True,app
L00021911,U0485,T004831,2022-02-03 20:06:02,True,app
L00021912,U0047,T001977,2022-09-04 21:03:21,False,app
L00021913,U0473,T002164,2024-06-14 17:25:01,True,app
L00021914,U0306,T008810,2023-10-19 21:46:11,True,widget
L00021915,U0277,T008253,2022-02-27 22:31:41,True,app
L00021916,U0089,T002640,2024-04-19 21:17:37,True,api
L00021917,U0245,T003733,2023-02-23 00:19:24,False,app
L00021918,U0181,T009395,2024-01-26 15:18:31,False,api
L00021919,U0493,T003842,2024-01-16 17:34:44,True,app
L00021920,U0169,T003235,2024-04-20 14:51:26,False,app
L00021921,U0109,T002050,2024-12-01 19:00:04,True,web
L00021922,U0473,T004019,2024-04-30 13:48:55,True,web
L00021923,U0093,T003402,2023-03-04 01:31:58,True,app
L00021924,U0452,T006837,2022-07-02 06:25:49,True,web
L00021925,U0481,T003318,2023-12-16 04:11:23,False,app
L00021926,U0153,T004499,2022-11-08 17:21:41,False,app
L00021927,U0344,T003193,2022-02-25 22:50:14,False,api
L00021928,U0398,T003150,2024-09-10 16:19:44,False,widget
L00021929,U0268,T002497,2023-06-17 00:52:10,True,api
L00021930,U0348,T004773,2024-03-08 15:38:57,True,app
L00021931,U0066,T004189,2022-02-19 01:17:38,True,app
L00021932,U0258,T000692,2024-11-18 08:42:37,True,widget
L00021933,U0256,T009198,2024-02-13 13:24:15,False,widget
L00021934,U0283,T003340,2024-11-26 19:41:14,False,web
L00021935,U0472,T007128,2023-10-01 10:47:09,True,app
L00021936,U0412,T008905,2022-01-04 13:08:19,False,app
L00021937,U0301,T000227,2023-02-17 23:56:00,False,app
L00021938,U0201,T001430,2023-10-12 16:20:59,False,app
L00021939,U0202,T002002,2024-04-11 06:14:23,False,web
L00021940,U0010,T008607,2024-05-24 01:49:51,False,web
L00021941,U0275,T005112,2022-08-07 17:43:42,True,app
L00021942,U0126,T003117,2023-12-13 04:55:26,True,app
L00021943,U0443,T000590,2024-09-17 15:14:33,True,web
L00021944,U0386,T000571,2022-03-16 16:16:05,False,app
L00021945,U0456,T005493,2022-09-29 22:53:32,True,web
L00021946,U0497,T006535,2024-01-17 07:45:31,True,app
L00021947,U0200,T003756,2023-10-18 03:23:48,True,web
L00021948,U0214,T002798,2023-06-01 05:36:43,True,api
L00021949,U0304,T007775,2024-04-02 14:40:32,False,app
L00021950,U0215,T008405,2023-09-20 23:01:31,True,app
L00021951,U0139,T003733,2022-02-11 06:29:04,False,app
L00021952,U0353,T007020,2024-05-19 15:56:42,True,app
L00021953,U0225,T008427,2023-04-13 00:22:03,True,api
L00021954,U0470,T003733,2022-07-04 23:33:28,True,app
L00021955,U0109,T001765,2023-04-09 12:25:00,True,web
L00021956,U0221,T003424,2023-01-27 14:44:31,True,app
L00021957,U0265,T000730,2023-06-19 22:40:29,False,app
L00021958,U0453,T000571,2022-02-25 13:47:06,True,web
L00021959,U0289,T007913,2022-08-07 21:16:56,True,app
L00021960,U0034,T008253,2023-09-19 05:40:56,True,app
L00021961,U0168,T006118,2023-01-06 10:28:19,False,app
L00021962,U0443,T008331,2022-04-07 11:15:35,False,app
L00021963,U0136,T009215,2022-10-17 12:04:29,True,api
L00021964,U0170,T006478,2022-10-04 01:40:25,True,widget
L00021965,U0075,T008964,2024-07-30 16:53:23,True,widget
L00021966,U0359,T009075,2024-04-02 12:51:26,True,app
L00021967,U0069,T002632,2024-02-09 13:16:45,True,app
L00021968,U0183,T009350,2022-05-04 20:09:39,False,app
L00021969,U0355,T009743,2022-10-10 10:48:16,True,app
L00021970,U0447,T002640,2023-01-15 02:07:32,True,app
L00021971,U0110,T006067,2023-07-12 00:08:14,True,app
L00021972,U0166,T002270,2024-04-02 22:32:58,True,web
L00021973,U0058,T003909,2023-11-17 11:54:21,False,app
L00021974,U0218,T006034,2024-04-23 14:03:34,False,app
L00021975,U0499,T000571,2024-09-08 07:03:10,True,web
L00021976,U0152,T006118,2024-03-31 03:02:09,True,web
L00021977,U0129,T004608,2022-11-08 17:44:37,True,web
L00021978,U0199,T001430,2023-10-17 20:41:20,True,app
L00021979,U0448,T006478,2023-05-02 05:34:19,False,web
L00021980,U0273,T009299,2024-02-02 21:58:32,True,app
L00021981,U0304,T000058,2023-11-29 15:29:55,True,app
L00021982,U0390,T004281,2023-12-30 06:08:17,True,app
L00021983,U0357,T001436,2022-12-23 21:07:11,True,widget
L00021984,U0299,T002126,2023-08-22 05:57:14,True,app
L00021985,U0280,T004644,2022-08-12 21:03:50,False,web
L00021986,U0266,T002858,2023-03-01 06:46:47,True,app
L00021987,U0090,T006128,2024-11-28 17:10:20,False,api
L00021988,U0207,T002560,2022-05-02 04:56:26,True,api
L00021989,U0423,T007353,2024-04-08 15:10:59,True,app
L00021990,U0019,T001959,2024-06-29 20:00:44,True,app
L00021991,U0413,T008905,2023-09-20 23:32:01,True,api
L00021992,U0282,T003933,2023-06-30 22:29:08,True,app
L00021993,U0174,T000692,2024-09-14 21:38:24,True,app
L00021994,U0057,T001155,2024-05-07 12:14:23,True,app
L00021995,U0381,T004978,2024-10-12 05:50:04,True,app
L00021996,U0000,T008964,2023-05-30 02:37:33,True,api
L00021997,U0271,T004861,2024-02-18 11:22:58,True,app
L00021998,U0081,T004374,2023-12-02 00:58:50,True,app
L00021999,U0454,T007322,2024-04-10 02:32:12,False,app
L00022000,U0091,T002323,2024-12-10 17:09:32,True,web
L00022001,U0401,T006448,2023-08-01 18:41:32,True,app
L00022002,U0287,T002270,2022-04-15 03:35:49,True,app
L00022003,U0020,T008099,2023-08-01 17:47:02,False,app
L00022004,U0360,T008533,2022-11-13 23:55:19,False,app
L00022005,U0439,T002036,2022-08-13 17:56:18,True,web
L00022006,U0110,T001717,2022-10-09 23:46:40,True,web
L00022007,U0484,T006709,2024-06-04 02:05:04,True,web
L00022008,U0399,T006173,2024-09-06 09:57:56,True,app
L00022009,U0371,T006034,2022-12-05 03:54:42,True,web
L00022010,U0168,T004821,2022-05-16 10:14:47,False,app
L00022011,U0059,T001475,2024-01-23 01:48:02,False,web
L00022012,U0214,T006701,2024-07-07 18:43:39,False,app
L00022013,U0403,T001765,2024-12-06 19:07:33,False,widget
L00022014,U0293,T005062,2022-04-25 09:30:30,True,app
L00022015,U0323,T003316,2024-01-15 18:36:35,False,web
L00022016,U0390,T003271,2024-12-11 09:46:06,True,api
L00022017,U0169,T007949,2024-05-31 10:01:02,True,web
L00022018,U0018,T004457,2022-06-08 10:02:47,True,app
L00022019,U0442,T004655,2022-03-17 15:17:41,True,app
L00022020,U0306,T008805,2022-02-10 18:06:49,True,api
L00022021,U0282,T005241,2023-12-27 04:09:46,True,app
L00022022,U0286,T007740,2024-09-28 23:13:23,True,app
L00022023,U0426,T008333,2023-12-28 11:15:45,True,app
L00022024,U0384,T006520,2024-10-14 01:47:49,True,api
L00022025,U0335,T001718,2022-08-07 07:36:07,False,app
L00022026,U0391,T001389,2023-05-17 08:28:04,False,app
L00022027,U0144,T004231,2022-02-16 19:50:43,True,app
L00022028,U0355,T000730,2023-11-09 15:11:49,False,app
L00022029,U0487,T003029,2024-10-14 05:39:47,False,app
L00022030,U0117,T002147,2022-08-01 15:42:44,False,api
L00022031,U0285,T000571,2024-12-02 05:12:43,True,app
L00022032,U0340,T003932,2024-11-12 19:00:37,True,app
L00022033,U0258,T002437,2024-04-13 16:42:04,True,app
L00022034,U0484,T001178,2024-07-08 03:34:13,True,app
L00022035,U0201,T006807,2022-04-08 07:03:32,True,web
L00022036,U0108,T008964,2024-08-29 08:22:01,True,app
L00022037,U0068,T006022,2022-12-20 14:23:21,True,app
L00022038,U0424,T009180,2024-07-14 10:45:21,True,app
L00022039,U0343,T001798,2024-02-21 13:03:31,True,widget
L00022040,U0288,T007283,2023-08-30 20:08:12,True,web
L00022041,U0215,T004019,2024-09-07 07:42:16,False,web
L00022042,U0204,T004644,2022-12-30 15:15:14,False,app
L00022043,U0467,T006310,2022-06-02 05:17:22,True,app
L00022044,U0340,T007476,2024-12-23 15:23:10,True,web
L00022045,U0482,T000725,2024-10-14 14:22:25,False,app
L00022046,U0400,T003756,2023-03-13 02:23:42,True,app
L00022047,U0383,T007217,2024-05-08 12:16:35,True,web
L00022048,U0276,T005007,2024-11-30 02:39:09,True,api
L00022049,U0121,T003281,2022-09-14 11:03:44,True,app
L00022050,U0326,T000590,2022-09-13 08:48:45,True,app
L00022051,U0357,T000143,2024-07-21 07:29:56,False,api
L00022052,U0260,T004178,2023-10-19 06:32:58,False,app
L00022053,U0010,T004608,2022-01-19 20:46:41,True,app
L00022054,U0480,T002323,2023-08-26 21:20:15,True,app
L00022055,U0413,T007740,2022-05-12 01:12:39,False,app
L00022056,U0176,T006709,2022-10-19 06:16:38,True,web
L00022057,U0246,T001977,2024-12-18 02:28:53,False,app
L00022058,U0061,T001977,2022-10-12 08:50:19,True,app
L00022059,U0468,T008405,2022-12-16 08:39:30,False,app
L00022060,U0115,T009075,2024-05-05 22:35:14,True,web
L00022061,U0188,T009790,2023-06-16 01:35:27,True,api
L00022062,U0214,T006478,2022-12-30 06:23:29,True,app
L00022063,U0131,T009180,2024-09-24 23:16:30,False,web
L00022064,U0317,T001723,2024-01-02 18:15:38,True,app
L00022065,U0497,T001745,2023-04-30 17:09:02,True,app
L00022066,U0427,T000590,2023-07-31 17:24:00,True,app
L00022067,U0265,T005007,2022-03-12 19:16:13,False,app
L00022068,U0065,T002304,2022-07-25 18:01:20,True,app
L00022069,U0431,T005415,2022-11-05 00:52:01,True,app
L00022070,U0128,T000165,2024-05-23 03:14:46,True,app
L00022071,U0455,T004965,2022-12-19 14:35:09,True,app
L00022072,U0197,T008680,2023-01-10 18:30:30,True,web
L00022073,U0259,T006802,2022-10-24 11:11:56,False,app
L00022074,U0218,T003415,2022-04-10 14:48:41,True,app
L00022075,U0227,T000785,2022-04-22 07:31:03,True,app
L00022076,U0082,T002428,2022-02-07 16:06:23,True,web
L00022077,U0276,T004795,2022-01-10 09:28:35,True,app
L00022078,U0201,T002554,2024-04-25 05:31:42,True,app
L00022079,U0423,T007353,2024-05-25 19:11:10,True,widget
L00022080,U0238,T009215,2022-12-23 10:41:59,True,app
L00022081,U0482,T001872,2022-10-17 10:30:00,True,web
L00022082,U0148,T000086,2023-01-22 07:05:00,False,app
L00022083,U0164,T000961,2024-09-11 07:18:24,True,app
L00022084,U0018,T007740,2024-04-13 05:29:21,False,web
L00022085,U0369,T000684,2022-01-30 03:43:46,True,web
L00022086,U0036,T006988,2024-05-15 05:19:47,False,web
L00022087,U0142,T004010,2024-05-08 15:11:34,True,app
L00022088,U0455,T004178,2023-04-05 17:58:54,True,app
L00022089,U0305,T006807,2022-11-24 06:04:10,True,web
L00022090,U0279,T003172,2024-03-12 05:48:45,False,app
L00022091,U0402,T007818,2024-01-05 20:03:12,True,app
L00022092,U0385,T001052,2023-10-22 05:25:49,True,web
L00022093,U0443,T006701,2024-01-30 23:41:21,True,web
L00022094,U0332,T008881,2022-04-15 17:32:12,False,web
L00022095,U0224,T001776,2022-08-27 13:44:03,True,app
L00022096,U0065,T005229,2024-03-05 03:05:00,True,api
L00022097,U0184,T006115,2022-08-10 00:22:09,True,web
L00022098,U0352,T001534,2022-03-04 16:00:57,True,api
L00022099,U0126,T005062,2024-07-20 05:05:24,False,app
L00022100,U0335,T002497,2024-03-02 08:39:09,True,app
L00022101,U0066,T007058,2022-09-06 11:50:59,True,app
L00022102,U0030,T005415,2024-10-20 16:16:56,True,api
L00022103,U0182,T004041,2022-05-13 06:10:56,False,web
L00022104,U0114,T006939,2023-11-06 10:34:34,True,api
L00022105,U0435,T006807,2024-01-25 16:35:27,True,api
L00022106,U0189,T002147,2023-04-05 21:06:55,True,widget
L00022107,U0209,T000475,2022-08-26 19:31:15,False,app
L00022108,U0201,T002428,2022-01-04 00:26:16,False,app
L00022109,U0158,T008558,2024-03-03 07:33:39,True,web
L00022110,U0458,T003909,2024-07-28 04:08:33,True,app
L00022111,U0369,T002056,2023-05-18 11:12:00,True,app
L00022112,U0079,T003424,2022-12-22 14:48:50,True,api
L00022113,U0107,T003733,2023-02-01 00:33:35,True,web
L00022114,U0040,T004457,2024-04-26 05:17:01,False,app
L00022115,U0128,T004374,2022-03-08 20:19:51,False,app
L00022116,U0328,T002933,2024-12-09 03:00:33,True,api
L00022117,U0467,T002998,2022-11-19 08:22:30,False,web
L00022118,U0240,T007740,2024-12-14 16:27:31,False,app
L00022119,U0040,T006310,2022-10-14 13:51:00,True,app
L00022120,U0023,T006451,2023-03-23 08:27:57,False,app
L00022121,U0207,T002002,2024-03-27 21:20:14,True,web
L00022122,U0132,T009951,2022-09-12 07:30:49,True,app
L00022123,U0288,T001000,2023-07-02 15:24:48,True,web
L00022124,U0059,T006473,2023-01-29 10:02:11,True,web
L00022125,U0115,T006939,2024-09-26 08:18:49,False,web
L00022126,U0277,T002612,2022-11-21 14:21:35,True,app
L00022127,U0140,T000897,2022-03-31 20:25:47,False,api
L00022128,U0182,T006901,2024-05-28 08:03:47,True,web
L00022129,U0110,T005310,2023-07-14 01:48:55,True,app
L00022130,U0025,T009522,2022-07-22 17:28:55,True,app
L00022131,U0172,T006802,2022-09-21 03:25:47,True,app
L00022132,U0164,T009180,2022-05-29 17:35:52,True,widget
L00022133,U0449,T006098,2023-05-22 18:26:19,False,web
L00022134,U0446,T004771,2022-07-05 20:37:11,True,app
L00022135,U0215,T009306,2022-08-06 07:29:05,False,app
L00022136,U0143,T007845,2022-07-19 01:47:31,True,app
L00022137,U0208,T000557,2022-12-04 04:31:38,False,app
L00022138,U0303,T005530,2023-06-12 00:47:50,True,web
L00022139,U0193,T001731,2024-01-18 16:47:33,True,app
L00022140,U0378,T009350,2024-05-23 01:11:49,True,app
L00022141,U0482,T006448,2024-06-17 09:43:35,True,api
L00022142,U0201,T004433,2024-05-15 18:33:08,True,web
L00022143,U0058,T009459,2023-09-01 09:05:51,False,app
L00022144,U0060,T003277,2024-05-06 00:12:35,True,app
L00022145,U0435,T004360,2022-12-15 23:46:38,True,app
L00022146,U0208,T003932,2022-08-25 04:49:19,False,app
L00022147,U0163,T001534,2023-02-04 09:17:34,True,app
L00022148,U0309,T001731,2023-03-13 10:54:09,False,app
L00022149,U0478,T005605,2023-07-18 23:00:22,False,app
L00022150,U0212,T000846,2024-09-23 12:25:57,True,app
L00022151,U0157,T009215,2023-08-27 15:00:37,False,web
L00022152,U0431,T003235,2024-08-22 11:02:52,True,app
L00022153,U0041,T003193,2024-06-15 14:49:56,True,app
L00022154,U0422,T001627,2022-06-07 22:45:32,True,app
L00022155,U0260,T003340,2024-11-13 00:42:23,True,widget
L00022156,U0010,T006491,2022-11-09 09:21:08,False,app
L00022157,U0113,T009395,2022-08-08 09:54:41,True,app
L00022158,U0339,T002036,2022-03-14 16:41:27,True,app
L00022159,U0376,T001872,2024-10-09 12:09:47,True,app
L00022160,U0097,T001616,2023-09-26 23:43:26,False,app
L00022161,U0328,T005492,2022-11-29 09:07:32,True,widget
L00022162,U0494,T001335,2023-01-26 04:05:42,True,app
L00022163,U0343,T001000,2023-09-13 12:16:56,True,web
L00022164,U0351,T006939,2022-07-26 02:33:09,False,web
L00022165,U0096,T007609,2023-04-08 18:48:01,True,web
L00022166,U0318,T003146,2023-12-19 05:26:11,False,widget
L00022167,U0354,T005516,2023-07-18 15:53:39,False,app
L00022168,U0055,T006939,2024-01-13 16:04:18,True,web
L00022169,U0155,T000627,2024-11-12 10:23:21,False,app
L00022170,U0441,T006098,2024-09-11 23:44:12,True,web
L00022171,U0499,T002747,2022-08-27 16:30:45,False,app
L00022172,U0086,T004019,2022-12-24 14:07:30,True,app
L00022173,U0365,T003360,2022-03-17 01:35:43,True,web
L00022174,U0250,T006701,2023-08-13 01:32:52,True,app
L00022175,U0295,T004575,2023-11-11 12:48:27,True,web
L00022176,U0255,T007153,2023-12-02 15:49:52,True,app
L00022177,U0433,T003146,2022-03-19 17:07:36,True,app
L00022178,U0222,T005062,2024-05-02 00:25:58,True,app
L00022179,U0294,T008905,2024-07-23 09:14:03,True,app
L00022180,U0334,T004281,2022-11-15 16:00:13,True,app
L00022181,U0276,T005493,2024-03-17 05:04:36,False,app
L00022182,U0439,T006430,2022-06-13 04:52:42,True,api
L00022183,U0118,T008964,2022-11-25 01:09:59,True,widget
L00022184,U0474,T006100,2023-01-03 18:25:27,False,widget
L00022185,U0339,T005850,2023-07-06 05:06:58,True,app
L00022186,U0480,T007949,2023-07-27 09:16:18,True,app
L00022187,U0187,T009944,2023-08-05 13:39:15,True,widget
L00022188,U0239,T008839,2024-02-21 18:59:42,True,web
L00022189,U0021,T001433,2024-12-08 01:26:57,False,app
L00022190,U0461,T006448,2022-01-21 22:03:15,False,app
L00022191,U0408,T003237,2023-08-11 16:33:05,False,app
L00022192,U0148,T004041,2024-12-05 06:25:22,True,web
L00022193,U0025,T006118,2022-02-14 09:34:15,True,web
L00022194,U0348,T001723,2024-06-29 00:21:36,True,app
L00022195,U0336,T006491,2024-04-01 01:18:56,True,web
L00022196,U0263,T002858,2024-07-06 09:58:15,True,app
L00022197,U0078,T007855,2023-03-08 10:31:18,True,api
L00022198,U0459,T003426,2023-10-27 12:42:42,True,app
L00022199,U0216,T000627,2023-07-21 09:22:46,True,web
L00022200,U0362,T005758,2023-03-23 16:11:55,True,app
L00022201,U0429,T007025,2024-03-21 08:32:46,False,app
L00022202,U0274,T006016,2023-09-17 14:48:30,False,app
L00022203,U0047,T007374,2024-11-20 21:30:21,True,web
L00022204,U0443,T007761,2024-05-30 21:43:49,False,app
L00022205,U0333,T000590,2024-05-31 08:35:13,True,widget
L00022206,U0447,T000058,2023-10-16 22:03:11,True,app
L00022207,U0306,T002304,2022-10-07 14:49:31,True,web
L00022208,U0453,T002319,2023-12-05 20:01:54,True,web
L00022209,U0433,T005254,2022-08-26 03:08:32,True,api
L00022210,U0107,T002323,2022-07-25 09:31:27,True,widget
L00022211,U0086,T003402,2024-12-06 09:58:54,True,web
L00022212,U0080,T004457,2022-11-06 02:34:11,True,api
L00022213,U0399,T005758,2022-08-22 10:03:04,False,app
L00022214,U0120,T009976,2023-08-07 05:24:20,True,app
L00022215,U0225,T006478,2022-05-31 22:10:21,True,app
L00022216,U0393,T002590,2024-08-16 05:37:33,False,app
L00022217,U0214,T003340,2024-09-06 05:32:06,True,web
L00022218,U0030,T000590,2023-10-09 17:05:11,False,app
L00022219,U0180,T004108,2023-05-03 11:31:35,True,api
L00022220,U0047,T005605,2023-05-17 03:07:39,True,web
L00022221,U0192,T009350,2022-02-23 08:25:43,True,web
L00022222,U0368,T002612,2023-03-06 11:27:46,False,app
L00022223,U0259,T002417,2023-10-12 08:38:12,True,app
L00022224,U0337,T000328,2023-11-15 19:02:50,False,web
L00022225,U0053,T005492,2023-02-09 00:36:02,True,app
L00022226,U0375,T009976,2024-02-16 22:12:36,True,app
L00022227,U0212,T003424,2023-04-25 11:38:41,True,api
L00022228,U0143,T004769,2023-06-29 23:48:52,True,app
L00022229,U0325,T000692,2023-10-19 03:50:39,True,web
L00022230,U0067,T005448,2024-11-08 09:21:26,False,api
L00022231,U0249,T002147,2024-12-22 00:24:36,True,web
L00022232,U0211,T000328,2023-10-11 17:16:13,True,widget
L00022233,U0082,T006473,2022-05-01 19:57:52,False,widget
L00022234,U0476,T001723,2022-11-06 04:13:04,False,app
L00022235,U0181,T001162,2022-09-17 08:39:52,True,app
L00022236,U0020,T002323,2024-09-03 15:34:21,False,app
L00022237,U0221,T001591,2024-07-04 20:05:31,True,web
L00022238,U0483,T006034,2022-11-14 04:04:51,False,app
L00022239,U0334,T002605,2022-05-30 11:55:50,True,web
L00022240,U0318,T006430,2023-03-20 17:09:40,True,app
L00022241,U0450,T005112,2024-12-02 06:26:11,False,web
L00022242,U0041,T003360,2022-01-21 02:48:37,True,widget
L00022243,U0275,T002036,2022-12-26 16:24:40,True,app
L00022244,U0160,T006430,2022-05-31 15:25:31,False,app
L00022245,U0338,T004956,2023-11-22 00:17:25,True,app
L00022246,U0426,T006709,2024-08-04 16:25:52,True,app
L00022247,U0038,T004809,2022-08-03 17:28:04,True,app
L00022248,U0079,T007740,2023-02-26 21:57:20,True,app
L00022249,U0477,T005149,2022-12-13 12:46:33,True,web
L00022250,U0245,T007842,2023-08-31 13:10:10,True,web
L00022251,U0157,T005149,2022-07-01 13:28:26,True,web
L00022252,U0076,T009471,2024-11-22 10:47:46,True,app
L00022253,U0177,T008267,2022-12-08 23:53:02,True,web
L00022254,U0002,T002497,2023-02-19 20:56:57,True,web
L00022255,U0111,T006802,2023-12-22 19:55:45,True,app
L00022256,U0091,T001534,2024-09-15 17:59:04,True,app
L00022257,U0042,T008964,2022-04-26 05:44:04,False,app
L00022258,U0484,T003316,2022-08-17 05:08:54,False,app
L00022259,U0395,T004595,2024-12-08 11:54:48,True,widget
L00022260,U0470,T000395,2022-02-08 22:03:31,False,app
L00022261,U0120,T008405,2022-08-28 02:32:28,True,web
L00022262,U0144,T009350,2024-07-09 01:21:38,True,app
L00022263,U0141,T004575,2024-09-27 13:24:53,True,web
L00022264,U0279,T001977,2024-02-10 09:41:15,True,app
L00022265,U0090,T006503,2023-10-07 20:55:11,True,api
L00022266,U0117,T002887,2022-05-07 10:10:37,True,app
L00022267,U0487,T009466,2022-05-14 19:21:06,True,widget
L00022268,U0176,T003120,2022-01-23 21:46:09,True,web
L00022269,U0390,T005492,2022-09-24 17:52:12,True,app
L00022270,U0114,T000627,2024-06-17 21:11:37,True,web
L00022271,U0464,T009896,2023-01-08 14:55:07,True,api
L00022272,U0346,T005493,2022-07-07 08:56:05,True,api
L00022273,U0430,T009678,2022-08-19 05:49:55,True,app
L00022274,U0258,T003029,2023-06-09 07:10:39,True,api
L00022275,U0453,T004956,2023-04-03 18:24:18,True,app
L00022276,U0181,T000340,2024-07-22 20:33:32,True,api
L00022277,U0239,T007283,2024-07-03 19:17:31,True,app
L00022278,U0030,T001798,2023-09-16 14:28:21,False,app
L00022279,U0085,T004178,2024-11-27 16:07:42,True,app
L00022280,U0385,T006384,2024-09-12 17:58:56,False,web
L00022281,U0163,T000946,2022-04-10 20:44:45,False,app
L00022282,U0051,T007476,2022-02-10 14:33:20,True,app
L00022283,U0146,T007775,2022-06-06 16:59:46,True,app
L00022284,U0176,T004978,2023-04-10 00:55:10,True,app
L00022285,U0358,T005804,2023-05-18 21:32:52,True,app
L00022286,U0045,T001052,2022-08-04 12:27:50,True,app
L00022287,U0012,T004369,2024-02-01 11:06:16,True,app
L00022288,U0362,T008022,2023-03-16 18:55:41,True,web
